"user_id_1","user_id_2","score"
"4004","4624","36.3237"
"4004","4625","31.6831"
"4004","4627","46.141"
"4004","4628","45.155"
"4004","4629","27.6868"
"4004","4630","29.5165"
"4004","4632","25.4723"
"4004","4635","56.2351"
"4004","4636","28.5419"
"4004","4637","44.9409"
"4004","4638","43.6557"
"4004","4640","75.9788"
"4004","4641","35.6162"
"4004","4642","56.1968"
"4004","4645","27.2352"
"4004","4647","44.6135"
"4004","4649","56.7793"
"4004","4650","23.1589"
"4004","4651","34.3677"
"4004","4653","45.6747"
"4004","4654","54.0921"
"4004","4655","50.0878"
"4004","4656","34.7593"
"4004","4657","21.0284"
"4004","4658","54.1907"
"4004","4659","34.6854"
"4004","4660","51.208"
"4004","4661","48.5362"
"4004","4662","46.3663"
"4004","4663","46.7834"
"4004","4665","31.8737"
"4004","4666","37.9982"
"4004","4667","53.0494"
"4004","4669","35.7395"
"4004","4670","73.0235"
"4004","4671","55.3643"
"4004","4674","30.8517"
"4004","4676","38.6644"
"4004","4677","31.1476"
"4004","4678","28.0332"
"4004","4680","36.9522"
"4004","4681","41.6713"
"4004","4683","77.4978"
"4004","4684","39.1643"
"4004","4685","67.0015"
"4004","4686","49.8297"
"4004","4687","29.7218"
"4004","4689","23.3708"
"4004","4691","36.8526"
"4004","4694","34.6735"
"4004","4695","68.3559"
"4004","4699","45.6232"
"4004","4704","41.153"
"4004","4705","37.5871"
"4004","4706","25.0343"
"4004","4708","33.3265"
"4004","4709","32.752"
"4004","4710","45.6198"
"4004","4712","28.9716"
"4004","4713","27.4129"
"4004","4715","61.873"
"4004","4716","73.9303"
"4004","4717","46.728"
"4004","4718","66.7139"
"4004","4719","37.6146"
"4004","4720","61.6338"
"4004","4722","28.9051"
"4004","4723","52.0703"
"4004","4725","36.1267"
"4004","4726","57.8545"
"4004","4727","72.5408"
"4004","4728","43.3577"
"4004","4729","52.3471"
"4004","4731","79.543"
"4004","4732","36.6248"
"4004","4734","35.7197"
"4004","4735","50.8841"
"4004","4739","69.9613"
"4004","4742","37.9743"
"4004","4743","18.1153"
"4004","4744","35.6859"
"4004","4745","39.0374"
"4004","4746","73.3603"
"4004","4752","33.058"
"4004","4753","27.8948"
"4004","4754","40.9487"
"4004","4755","55.1471"
"4004","4759","45.362"
"4004","4760","19.233"
"4004","4761","36.6818"
"4004","4762","33.5373"
"4004","4764","38.7283"
"4004","4767","22.0019"
"4004","4769","42.8825"
"4004","4773","36.4414"
"4004","4776","31.6253"
"4004","4777","52.5879"
"4004","4779","54.2911"
"4004","4780","39.0906"
"4004","4781","51.5998"
"4004","4783","30.292"
"4004","4788","35.9514"
"4004","4790","77.1647"
"4005","4006","42.1429"
"4005","4008","31.8233"
"4005","4011","74.317"
"4005","4016","80.6227"
"4005","4018","36.6244"
"4005","4020","38.2295"
"4005","4021","31.3684"
"4005","4022","33.7137"
"4005","4024","40.6754"
"4005","4026","46.6737"
"4005","4029","55.1661"
"4005","4030","35.1598"
"4005","4031","35.7271"
"4005","4033","59.7151"
"4005","4035","45.5794"
"4005","4037","29.2602"
"4005","4038","40.8397"
"4005","4041","34.1119"
"4005","4043","45.7895"
"4005","4046","30.1351"
"4005","4051","43.9268"
"4005","4053","45.4703"
"4005","4054","33.8535"
"4005","4055","45.709"
"4005","4056","25.0894"
"4005","4057","83.0149"
"4005","4058","42.2548"
"4005","4060","42.944"
"4005","4061","29.7262"
"4005","4063","37.5724"
"4005","4064","25.5116"
"4005","4065","45.8674"
"4005","4066","39.9807"
"4005","4067","47.661"
"4005","4068","37.7417"
"4005","4072","31.4596"
"4005","4073","29.8019"
"4005","4074","39.4612"
"4005","4077","38.7719"
"4005","4078","22.0846"
"4005","4079","38.9025"
"4005","4080","34.9147"
"4005","4083","30.6769"
"4005","4086","72.6866"
"4005","4088","33.338"
"4005","4091","40.3408"
"4005","4092","44.6243"
"4005","4093","44.5046"
"4005","4095","19.8359"
"4005","4096","40.4219"
"4005","4099","41.308"
"4005","4100","41.3189"
"4005","4102","27.4108"
"4005","4104","30.4013"
"4005","4105","28.8362"
"4005","4107","15.6577"
"4005","4110","22.883"
"4005","4112","24.9729"
"4005","4114","20.7296"
"4005","4116","35.7674"
"4005","4118","58.6777"
"4005","4119","30.2848"
"4005","4122","28.6987"
"4005","4123","49.6959"
"4005","4124","29.6638"
"4005","4126","37.3791"
"4005","4127","38.8632"
"4005","4128","41.3642"
"4005","4131","30.157"
"4005","4134","58.8317"
"4005","4136","29.6283"
"4005","4139","37.2824"
"4005","4142","24.9102"
"4005","4146","31.08"
"4005","4147","44.7012"
"4005","4148","40.1891"
"4005","4151","39.4589"
"4005","4152","34.3143"
"4005","4154","50.4597"
"4005","4155","22.7752"
"4005","4157","29.4428"
"4005","4160","78.4564"
"4005","4162","39.0305"
"4005","4163","23.6289"
"4005","4165","39.0131"
"4005","4166","25.7605"
"4005","4167","22.3744"
"4005","4169","40.0796"
"4005","4171","32.6287"
"4005","4173","35.1855"
"4005","4175","48.9689"
"4005","4180","43.3184"
"4005","4181","36.4581"
"4005","4182","28.1676"
"4005","4183","32.2017"
"4005","4184","22.621"
"4005","4186","51.1521"
"4005","4187","35.8542"
"4005","4188","30.6411"
"4005","4189","28.66"
"4005","4190","53.1568"
"4005","4192","47.2566"
"4005","4194","52.4987"
"4005","4195","29.2046"
"4005","4196","31.4028"
"4005","4199","41.5891"
"4005","4201","26.6496"
"4005","4202","25.256"
"4005","4205","39.2258"
"4005","4206","24.4556"
"4005","4207","23.6596"
"4005","4208","25.5156"
"4005","4213","44.9582"
"4005","4215","35.3254"
"4005","4216","30.7304"
"4005","4217","35.9387"
"4005","4218","43.9527"
"4005","4219","33.0896"
"4005","4220","84.3603"
"4005","4225","25.6878"
"4005","4226","52.6193"
"4005","4227","29.0011"
"4005","4228","32.8094"
"4005","4229","41.905"
"4005","4230","28.3372"
"4005","4231","45.2944"
"4005","4232","33.0593"
"4005","4235","32.4342"
"4005","4241","50.4242"
"4005","4242","37.0081"
"4005","4243","34.0937"
"4005","4245","89.2048"
"4005","4246","31.2274"
"4005","4247","29.8321"
"4005","4248","51.8658"
"4005","4250","34.2454"
"4005","4251","38.9378"
"4005","4253","40.168"
"4005","4258","29.1624"
"4005","4260","44.115"
"4005","4263","41.9329"
"4005","4268","45.3336"
"4005","4274","65.6416"
"4005","4275","32.3077"
"4005","4276","44.9713"
"4005","4277","44.7431"
"4005","4278","43.4095"
"4005","4281","79.1014"
"4005","4283","43.8839"
"4005","4284","53.4715"
"4005","4286","68.8322"
"4005","4287","49.1089"
"4005","4288","40.4878"
"4005","4289","33.8074"
"4005","4291","29.2189"
"4005","4292","33.7286"
"4005","4294","26.4907"
"4005","4296","39.9749"
"4005","4297","50.9095"
"4005","4302","33.2309"
"4005","4303","24.3728"
"4005","4308","66.0901"
"4005","4309","39.3439"
"4005","4311","25.0942"
"4005","4313","45.6936"
"4005","4314","26.147"
"4005","4315","18.1299"
"4005","4316","52.7419"
"4005","4321","25.9633"
"4005","4322","46.8909"
"4005","4324","39.1306"
"4005","4325","31.5941"
"4005","4327","38.0526"
"4005","4329","42.696"
"4005","4331","42.1298"
"4005","4335","21.6413"
"4005","4340","34.7044"
"4005","4341","34.3088"
"4005","4342","44.3386"
"4005","4343","47.4375"
"4005","4344","69.0323"
"4005","4346","32.3694"
"4005","4351","27.8727"
"4005","4352","45"
"4005","4353","85.9699"
"4005","4355","46.1741"
"4005","4356","65.1995"
"4005","4357","70.7668"
"4005","4358","79.3882"
"4005","4361","38.2814"
"4005","4362","32.8837"
"4005","4364","33.9597"
"4005","4365","55.8402"
"4005","4366","23.0723"
"4005","4367","29.141"
"4005","4368","20.6564"
"4005","4370","46.9937"
"4005","4373","46.7543"
"4005","4374","34.1328"
"4005","4377","30.2604"
"4005","4379","49.5388"
"4005","4380","48.3778"
"4005","4382","78.6976"
"4005","4383","25.318"
"4005","4384","39.1395"
