"user_id_1","user_id_2","score"
"57","1487","38.6877"
"57","1488","42.9335"
"57","1499","49.916"
"57","1502","27.6229"
"57","1503","69.5917"
"57","1506","64.7796"
"57","1510","43.927"
"57","1518","50.2054"
"57","1524","38.4677"
"57","1529","71.0549"
"57","1531","45.5365"
"57","1533","46.8103"
"57","1537","17.4889"
"57","1546","35.7707"
"57","1549","66.6273"
"57","1553","72.8474"
"57","1555","36.7755"
"57","1556","46.214"
"57","1557","35.0262"
"57","1558","58.0625"
"57","1566","51.5464"
"57","1568","23.2743"
"57","1570","70.9351"
"57","1571","36.6705"
"57","1575","31.9153"
"57","1576","74.8904"
"57","1577","50.413"
"57","1581","57.311"
"57","1587","80.4103"
"57","1591","92.1459"
"57","1601","47.2279"
"57","1606","29.3834"
"57","1607","45.3065"
"57","1609","65.443"
"57","1610","43.3611"
"57","1613","26.7974"
"57","1615","57.6762"
"57","1616","29.439"
"57","1618","25.5597"
"57","1621","60.8886"
"57","1622","36.5331"
"57","1625","48.2409"
"57","1634","31.8874"
"57","1635","21.144"
"57","1636","37.7225"
"57","1638","26.8023"
"57","1639","37.9397"
"57","1641","36.9075"
"57","1644","28.7735"
"57","1645","39.2209"
"57","1650","48.651"
"57","1651","34.164"
"57","1652","37.4793"
"57","1655","44.8855"
"57","1657","37.0114"
"57","1662","24.6192"
"57","1667","24.0173"
"57","1670","44.6342"
"57","1674","50.2717"
"57","1675","79.451"
"57","1677","33.8311"
"57","1678","32.6632"
"57","1679","78.8283"
"57","1683","32.0643"
"57","1688","53.1385"
"57","1690","62.3949"
"57","1692","32.936"
"57","1693","50.3763"
"57","1695","26.4996"
"57","1701","79.2895"
"57","1702","53.6638"
"57","1704","24.279"
"57","1705","64.237"
"57","1711","49.9693"
"57","1712","43.6955"
"57","1715","33.0983"
"57","1716","25.9046"
"57","1718","41.0576"
"57","1719","29.936"
"57","1725","48.6405"
"57","1728","85.7065"
"57","1729","65.0389"
"57","1733","56.305"
"57","1735","63.7192"
"57","1738","65.9337"
"57","1739","65.0661"
"57","1743","17.8596"
"57","1744","84.6254"
"57","1748","50.152"
"57","1751","43.7639"
"57","1753","42.5809"
"57","1755","30.9923"
"57","1758","26.6893"
"57","1759","33.1757"
"57","1762","86.0117"
"57","1765","26.2748"
"57","1766","46.835"
"57","1767","25.3072"
"57","1769","79.1073"
"57","1772","35.1377"
"57","1776","29.3501"
"57","1779","28.6509"
"57","1781","38.438"
"57","1784","82.6777"
"57","1785","56.637"
"57","1786","64.1764"
"57","1787","30.2606"
"57","1789","27.281"
"57","1794","61.8204"
"57","1795","90.5197"
"57","1801","47.5045"
"57","1803","45.8636"
"57","1804","35.9647"
"57","1806","38.3642"
"57","1807","50.9787"
"57","1809","82.5947"
"57","1812","52.3698"
"57","1816","34.8077"
"57","1819","49.7682"
"57","1821","40.9913"
"57","1823","36.0596"
"57","1824","58.7231"
"57","1826","59.9338"
"57","1827","60.7684"
"57","1832","60.7825"
"57","1833","39.004"
"57","1837","78.5986"
"57","1838","40.2805"
"57","1839","73.3127"
"57","1845","46.7246"
"57","1846","32.3215"
"57","1848","24.9864"
"57","1849","27.0964"
"57","1852","38.8549"
"57","1853","34.8482"
"92","148","39.5972"
"92","175","21.2393"
"92","210","23.5266"
"92","225","29.9317"
"92","246","41.5327"
"92","247","48.4563"
"92","272","63.3075"
"92","280","38.5415"
"92","299","31.6025"
"92","312","45.7317"
"92","313","52.0043"
"92","314","52.6613"
"92","334","39.0018"
"92","341","47.1343"
"92","348","52.4362"
"92","379","62.0462"
"92","381","69.3908"
"92","384","22.0401"
"92","391","37.7547"
"92","392","38.3488"
"92","406","37.2623"
"92","410","39.6457"
"92","418","62.986"
"92","421","40.1295"
"92","425","48.6982"
"92","438","38.7057"
"92","440","83.9142"
"92","447","61.4836"
"92","448","28.8391"
"92","453","30.9394"
"92","463","49.0391"
"92","464","60.6248"
"92","465","31.8375"
"92","473","51.6757"
"92","475","54.5694"
"92","478","41.1834"
"92","494","40.8075"
"92","496","29.1114"
"92","498","92.1967"
"92","499","36.733"
"92","501","31.7207"
"92","511","43.7966"
"92","513","25.5593"
"92","519","70.315"
"92","520","28.6541"
"92","522","35.7226"
"92","541","35.8949"
"92","543","72.1336"
"92","548","33.5769"
"92","550","58.8151"
"92","555","63.4735"
"92","564","36.6252"
"92","573","73.6268"
"92","584","45.0588"
"92","585","69.4294"
"92","595","70.1419"
"92","598","34.9887"
"92","612","59.2803"
"92","629","35.9001"
"92","632","35.1764"
"92","634","32.9526"
"92","637","43.111"
"92","639","45.9593"
"92","649","29.7704"
"92","653","37.0379"
"92","656","40.8172"
"92","666","62.7012"
"92","667","42.3268"
"92","668","21.4199"
"92","696","30.9855"
"92","700","40.211"
"92","713","42.661"
"92","716","31.8776"
"92","717","52.2584"
"92","718","49.8824"
"92","719","53.7106"
"92","720","32.9343"
"92","723","55.2687"
"92","731","65.2122"
"92","734","23.8224"
"92","745","42.1195"
"92","748","84.8618"
"92","749","36.481"
"92","756","41.9057"
"92","768","66.7556"
"92","776","30.6258"
"92","779","47.4015"
"92","782","49.0603"
"92","787","34.4054"
"92","794","47.9855"
"92","795","75.7749"
"92","796","59.0578"
"92","797","48.5803"
"92","799","46.5324"
"92","817","42.4803"
"92","819","34.7861"
"92","829","40.7832"
"92","831","31.6133"
"92","833","58.8725"
"92","835","43.8785"
"92","838","32.9911"
"92","843","49.9327"
"92","844","46.9195"
"92","845","69.4486"
"92","847","53.9459"
"92","850","44.0506"
"92","856","36.2371"
"92","858","29.5879"
"92","861","45.2565"
"92","862","57.9234"
"92","870","43.3783"
"92","873","50.6655"
"92","874","47.8382"
"92","877","35.6061"
"92","885","25.3479"
"92","887","50.2515"
"92","893","20.5308"
"92","909","66.4899"
"92","914","37.1354"
"92","917","37.2319"
"92","924","38.2871"
"92","927","48.7511"
"92","930","59.6627"
"92","936","29.3686"
"92","940","37.6589"
"92","945","28.9357"
"92","946","49.5244"
"92","956","22.1317"
"92","957","39.9462"
"92","959","42.277"
"92","967","24.9716"
"92","971","31.7712"
"92","975","59.8946"
"92","978","33.5119"
"92","981","68.8272"
"92","984","37.0779"
"92","985","33.3036"
"92","986","70.008"
"92","989","49.0994"
"92","990","60.926"
"92","994","84.0221"
"92","995","49.927"
"92","997","38.5653"
"92","1000","23.812"
"92","1002","74.3664"
"92","1007","51.311"
"92","1008","40.4166"
"92","1009","36.9456"
"92","1012","34.9755"
"92","1026","30.2709"
"92","1030","47.5795"
"92","1035","37.1651"
"92","1045","87.2513"
"92","1046","33.5815"
"92","1048","43.8928"
"92","1050","38.6482"
"92","1052","38.7399"
"92","1059","47.6663"
"92","1061","34.4242"
"92","1065","51.9956"
"92","1068","40.3581"
"92","1073","42.5016"
"92","1074","35.5736"
"92","1079","48.0074"
"92","1082","40.7526"
"92","1083","26.9978"
"92","1085","32.2035"
"92","1095","54.387"
"92","1096","55.2028"
"92","1097","40.5683"
"92","1098","48.4074"
"92","1099","63.4473"
"92","1102","36.6405"
"92","1105","70.8328"
"92","1109","40.4257"
"92","1110","37.5277"
"92","1118","34.3365"
"92","1119","27.4573"
"92","1121","23.4773"
"92","1131","77.7175"
"92","1132","34.8284"
"92","1140","26.409"
"92","1141","46.727"
"92","1144","41.1926"
"92","1145","43.3039"
"92","1146","42.1937"
"92","1148","57.0576"
"92","1150","31.3703"
"92","1155","41.0052"
"92","1157","68.3584"
"92","1162","73.4131"
"92","1166","75.577"
"92","1167","39.1385"
"92","1170","35.6918"
"92","1171","36.6757"
"92","1173","30.8924"
"92","1174","25.7333"
"92","1175","45.3743"
"92","1178","63.1437"
"92","1180","35.3451"
"92","1184","43.1262"
"92","1187","29.0664"
"92","1191","37.9138"
"92","1194","33.6868"
"92","1196","42.2808"
"92","1198","31.447"
"92","1199","51.1942"
"92","1201","51.5415"
"92","1205","62.4915"
"92","1206","37.3137"
"92","1212","56.6007"
"92","1218","33.7482"
"92","1221","43.8821"
"92","1225","41.693"
"92","1229","87.7751"
"92","1239","41.0335"
"92","1245","46.1982"
"92","1249","32.0645"
"92","1251","77.0429"
"92","1252","35.978"
"92","1255","35.3618"
"92","1263","37.6129"
"92","1271","21.1863"
"92","1275","31.817"
"92","1276","41.8868"
"92","1281","54.0731"
"92","1284","30.829"
"92","1289","52.9769"
"92","1292","37.7879"
"92","1294","54.7827"
"92","1296","33.5568"
"92","1298","37.1296"
"92","1299","48.58"
"92","1300","44.1652"
"92","1304","36.7886"
"92","1305","24.7012"
"92","1309","44.2826"
"92","1310","52.7318"
"92","1315","63.6962"
"92","1316","52.8823"
"92","1317","47.0897"
"92","1319","44.3427"
"92","1320","39.2315"
"92","1323","43.5949"
"92","1326","31.8329"
"92","1327","34.4361"
"92","1328","39.1349"
"92","1331","36.0501"
"92","1334","70.3719"
"92","1336","30.3813"
"92","1337","41.2206"
"92","1340","41.3439"
"92","1345","38.4974"
"92","1346","36.3046"
"92","1351","68.3349"
"92","1352","30.8039"
"92","1353","50.7104"
"92","1354","52.732"
"92","1355","41.3495"
"92","1357","40.9217"
"92","1360","67.4492"
"92","1362","56.4171"
"92","1363","43.9613"
"92","1367","24.8397"
"92","1372","53.1304"
"92","1384","46.8065"
"92","1388","66.366"
"92","1390","57.5177"
"92","1391","66.2048"
"92","1392","47.7122"
"92","1398","77.3718"
"92","1399","46.3939"
"92","1400","34.3116"
"92","1407","54.0891"
"92","1409","34.2901"
"92","1413","59.1616"
"92","1416","32.2602"
"92","1420","23.5756"
"92","1421","59.0784"
"92","1422","53.1876"
"92","1424","31.5463"
"92","1426","38.6094"
"92","1427","40.2922"
"92","1431","43.1643"
"92","1433","66.3076"
"92","1434","43.5646"
"92","1435","46.9988"
"92","1436","39.469"
"92","1437","38.1933"
"92","1439","40.1817"
"92","1441","66.7311"
"92","1443","40.4495"
"92","1445","22.4529"
"92","1447","30.2102"
"92","1448","41.3262"
"92","1449","67.891"
"92","1450","54.9813"
"92","1451","86.6147"
"92","1455","76.8232"
"92","1460","46.6538"
"92","1465","42.3793"
"92","1472","53.9352"
"92","1474","34.0253"
"92","1475","42.1516"
"92","1476","51.4154"
"92","1479","70.7241"
"92","1482","68.9915"
"92","1485","76.6397"
"92","1487","73.6395"
"92","1488","35.6375"
"92","1499","22.8209"
"92","1502","40.9715"
"92","1503","68.4371"
"92","1506","44.6239"
"92","1510","25.752"
"92","1518","68.1392"
"92","1524","45.6463"
"92","1529","35.5595"
"92","1531","41.2843"
"92","1533","53.5715"
"92","1537","45.2969"
"92","1546","45.5995"
"92","1549","60.8864"
"92","1553","41.7968"
"92","1555","38.5411"
"92","1556","61.442"
"92","1557","45.9169"
"92","1558","45.3542"
"92","1566","44.9937"
"92","1568","64.9798"
"92","1570","54.364"
"92","1571","58.8141"
"92","1575","41.2646"
"92","1576","52.0207"
"92","1577","35.8206"
"92","1581","72.1763"
"92","1587","54.6189"
"92","1591","36.5736"
"92","1601","45.5345"
"92","1606","41.4035"
"92","1607","25.0857"
"92","1609","62.1801"
"92","1610","66.5933"
"92","1613","47.814"
"92","1615","25.5112"
"92","1616","35.1701"
"92","1618","66.4623"
"92","1621","35.0759"
"92","1622","39.8609"
"92","1625","32.1301"
"92","1634","51.2439"
"92","1635","38.6949"
"92","1636","52.025"
"92","1638","47.5905"
"92","1639","58.2491"
"92","1641","81.2308"
"92","1644","35.2637"
"92","1645","31.2743"
"92","1650","37.1811"
"92","1651","57.0495"
"92","1652","60.0643"
"92","1655","78.3224"
"92","1657","51.5388"
"92","1662","60.9736"
"92","1667","65.1112"
"92","1670","23.2512"
"92","1674","61.4441"
"92","1675","29.0258"
"92","1677","34.8901"
"92","1678","56.3024"
"92","1679","53.2911"
"92","1683","41.4967"
"92","1688","69.1157"
"92","1690","53.0785"
"92","1692","36.553"
"92","1693","48.1638"
"92","1695","55.2982"
"92","1701","69.2644"
"92","1702","44.0931"
"92","1704","47.4389"
"92","1705","51.7547"
"92","1711","42.3247"
"92","1712","54.6866"
"92","1715","39.0755"
"92","1716","75.5152"
"92","1718","61.1711"
"92","1719","50.6739"
"92","1725","66.1053"
"92","1728","33.9202"
"92","1729","33.7043"
"92","1733","52.483"
"92","1735","32.2543"
"92","1738","38.8347"
"92","1739","18.4186"
"92","1743","66.5479"
"92","1744","35.079"
"92","1748","44.1622"
"92","1751","60.9514"
"92","1753","52.0857"
"92","1755","34.1423"
"92","1758","36.8154"
"92","1759","33.5006"
"92","1762","46.1297"
"92","1765","76.9294"
"92","1766","38.4449"
"92","1767","31.0898"
"92","1769","78.2711"
"92","1772","25.7214"
"92","1776","26.0148"
"92","1779","75.1518"
"92","1781","35.4491"
"92","1784","36.0382"
"92","1785","30.1917"
"92","1786","47.2382"
"92","1787","43.1993"
"92","1789","46.3199"
"92","1794","41.2035"
"92","1795","27.8475"
"92","1801","26.5417"
"92","1803","38.2447"
"92","1804","66.0335"
"92","1806","84.042"
"92","1807","38.7007"
"92","1809","36.4081"
"92","1812","53.2207"
"92","1816","39.1952"
"92","1819","60.6695"
"92","1821","36.8167"
"92","1823","48.8316"
"92","1824","40.5508"
"92","1826","31.7689"
"92","1827","70.5568"
"92","1832","35.2547"
"92","1833","27.0784"
"92","1837","30.279"
"92","1838","38.1414"
"92","1839","30.7734"
"92","1845","68.7816"
"92","1846","32.8556"
"92","1848","43.1439"
"92","1849","81.9133"
"92","1852","31.5029"
"92","1853","24.0838"
"116","148","50.0573"
"116","175","70.7106"
"116","210","77.2491"
"116","225","44.3206"
"116","246","52.765"
"116","247","36.0732"
"116","272","28.9173"
"116","280","53.3163"
"116","299","59.3445"
"116","312","27.0928"
"116","313","26.8037"
"116","314","43.3122"
"116","334","25.2924"
"116","341","44.7226"
"116","348","49.1194"
"116","379","38.4695"
"116","381","28.0004"
"116","384","72.466"
"116","391","42.1423"
"116","392","27.5288"
"116","406","30.0077"
"116","410","33.701"
"116","418","55.7395"
"116","421","21.9386"
"116","425","55.8439"
"116","438","49.1488"
"116","440","26.6165"
"116","447","35.6575"
"116","448","35.5955"
"116","453","55.1817"
"116","463","20.0213"
"116","464","49.6896"
"116","465","35.3015"
"116","473","34.7502"
"116","475","19.0861"
"116","478","61.3067"
"116","494","40.7549"
"116","496","58.5858"
"116","498","23.2927"
"116","499","45.1902"
"116","501","29.9334"
"116","511","29.443"
"116","513","52.1289"
"116","519","31.3392"
"116","520","51.7691"
"116","522","34.45"
"116","541","31.0499"
"116","543","40.0078"
"116","548","54.9436"
"116","550","42.8515"
"116","555","43.5438"
"116","564","39.972"
"116","573","47.7263"
"116","584","33.3116"
"116","585","46.7228"
"116","595","58.6735"
"116","598","34.8535"
"116","612","57.6777"
"116","629","52.692"
"116","632","40.8967"
"116","634","47.3364"
"116","637","44.2785"
"116","639","28.6842"
"116","649","43.0517"
"116","653","37.7876"
"116","656","34.2201"
"116","666","38.5773"
"116","667","42.0305"
"116","668","57.1436"
"116","696","54.1143"
"116","700","52.8814"
"116","713","58.8544"
"116","716","40.5879"
"116","717","31.3045"
"116","718","25.1583"
"116","719","29.6643"
"116","720","57.2444"
"116","723","40.2811"
"116","731","54.2505"
"116","734","48.7339"
"116","745","34.0507"
"116","748","24.2771"
"116","749","31.6715"
"116","756","31.3347"
"116","768","30.8533"
"116","776","68.4024"
"116","779","19.051"
"116","782","32.3315"
"116","787","38.9444"
"116","794","21.5497"
"116","795","29.4379"
"116","796","50.1833"
"116","797","30.3068"
"116","799","42.9317"
"116","817","50.7691"
"116","819","70.4556"
"116","829","32.2079"
"116","831","32.6673"
"116","833","63.6964"
"116","835","21.5714"
"116","838","44.8721"
"116","843","35.5738"
"116","844","25.959"
"116","845","38.4511"
"116","847","78.8388"
"116","850","44.2092"
"116","856","49.3449"
"116","858","76.2877"
"116","861","35.5948"
"116","862","44.8774"
"116","870","18.8734"
"116","873","22.0656"
"116","874","29.3157"
"116","877","33.2763"
"116","885","43.1894"
"116","887","19.6315"
"116","893","61.0419"
"116","909","58.3059"
"116","914","43.7512"
"116","917","33.3896"
"116","924","54.1703"
"116","927","32.1395"
"116","930","39.5603"
"116","936","51.0309"
"116","940","33.2143"
"116","945","60.8948"
"116","946","23.6863"
"116","956","80.5603"
"116","957","58.0211"
"116","959","72.5658"
"116","967","45.7884"
"116","971","45.7048"
"116","975","38.101"
"116","978","61.9636"
"116","981","27.3549"
"116","984","29.5366"
"116","985","31.7841"
"116","986","74.1773"
"116","989","49.1405"
"116","990","17.5756"
"116","994","26.6017"
"116","995","52.4489"
"116","997","34.5951"
"116","1000","45.5614"
"116","1002","27.816"
"116","1007","25.0033"
"116","1008","32.6616"
"116","1009","39.7595"
"116","1012","45.2484"
"116","1026","40.3566"
"116","1030","35.0006"
"116","1035","53.7837"
"116","1045","31.0062"
"116","1046","43.6352"
"116","1048","62.1545"
"116","1050","30.9297"
"116","1052","52.823"
"116","1059","40.5008"
"116","1061","33.6741"
"116","1065","56.9068"
"116","1068","46.7852"
"116","1073","51.6634"
"116","1074","28.0166"
"116","1079","39.4284"
"116","1082","28.4603"
"116","1083","62.2172"
"116","1085","71.5101"
"116","1095","46.8279"
"116","1096","58.4676"
"116","1097","40.0231"
"116","1098","67.4846"
"116","1099","19.9849"
"116","1102","28.8661"
"116","1105","40.1765"
"116","1109","58.2858"
"116","1110","38.9294"
"116","1118","41.728"
"116","1119","42.4427"
"116","1121","47.5808"
"116","1131","32.6838"
"116","1132","34.6736"
"116","1140","34.0439"
"116","1141","29.8571"
"116","1144","34.4612"
"116","1145","31.8169"
"116","1146","34.4219"
"116","1148","32.7017"
"116","1150","53.0116"
"116","1155","30.3014"
"116","1157","28.9393"
"116","1162","32.7254"
"116","1166","36.1847"
"116","1167","76.357"
"116","1170","26.4037"
"116","1171","31.851"
"116","1173","26.3262"
"116","1174","53.2631"
"116","1175","48.5778"
"116","1178","48.5811"
"116","1180","29.4378"
"116","1184","68.9468"
"116","1187","65.3123"
"116","1191","37.2801"
"116","1194","78.8016"
"116","1196","53.5646"
"116","1198","54.6311"
"116","1199","47.7267"
"116","1201","39.9724"
"116","1205","39.706"
"116","1206","34.5129"
"116","1212","32.7212"
"116","1218","36.8543"
"116","1221","63.3944"
"116","1225","29.6745"
"116","1229","30.4949"
"116","1239","35.3392"
"116","1245","27.639"
"116","1249","47.0616"
"116","1251","36.4051"
"116","1252","31.9635"
"116","1255","47.0217"
"116","1263","50.4592"
"116","1271","50.502"
"116","1275","33.3971"
"116","1276","75.57"
"116","1281","29.2643"
"116","1284","69.9223"
"116","1289","25.7406"
"116","1292","54.6299"
"116","1294","33.613"
"116","1296","63.7224"
"116","1298","36.0281"
"116","1299","19.2561"
"116","1300","38.6271"
"116","1304","58.1812"
"116","1305","39.2915"
"116","1309","36.0529"
"116","1310","41.3371"
"116","1315","27.0033"
"116","1316","39.1036"
"116","1317","44.335"
"116","1319","48.4843"
"116","1320","34.5793"
"116","1323","32.8036"
"116","1326","54.4584"
"116","1327","37.9127"
"116","1328","58.9703"
"116","1331","67.7052"
"116","1334","32.6507"
"116","1336","42.6179"
"116","1337","51.4471"
"116","1340","56.3859"
"116","1345","39.5911"
"116","1346","36.8044"
"116","1351","40.0586"
"116","1352","82.848"
"116","1353","38.2606"
"116","1354","43.7373"
"116","1355","31.0243"
"116","1357","57.1844"
"116","1360","44.8776"
"116","1362","25.7829"
"116","1363","31.2385"
"116","1367","60.0856"
"116","1372","33.6365"
"116","1384","30.9992"
"116","1388","23.1167"
"116","1390","73.5953"
"116","1391","32.6477"
"116","1392","30.1108"
"116","1398","44.8943"
"116","1399","40.4995"
"116","1400","34.7139"
"116","1407","32.2455"
"116","1409","46.3312"
"116","1413","38.1839"
"116","1416","49.2602"
"116","1420","50.0393"
"116","1421","63.9009"
"116","1422","38.9485"
"116","1424","40.3602"
"116","1426","45.4094"
"116","1427","31.806"
"116","1431","30.7141"
"116","1433","42.1707"
"116","1434","31.5288"
"116","1435","41.0006"
"116","1436","73.374"
"116","1437","35.582"
"116","1439","79.7026"
"116","1441","27.9259"
"116","1443","36.9499"
"116","1445","73.3013"
"116","1447","66.2455"
"116","1448","31.2007"
"116","1449","27.4938"
"116","1450","39.488"
"116","1451","32.5997"
"116","1455","29.1844"
"116","1460","45.7296"
"116","1465","44.2264"
"116","1472","33.4707"
"116","1474","33.7269"
"116","1475","37.5314"
"116","1476","62.1081"
"116","1479","34.3644"
"116","1482","29.8374"
"116","1485","30.3099"
"116","1487","58.3077"
"116","1488","32.552"
"116","1499","48.8755"
"116","1502","55.0111"
"116","1503","31.5257"
"116","1506","63.7838"
"116","1510","50.1051"
"116","1518","39.1078"
"116","1524","26.5765"
"116","1529","73.7531"
"116","1531","30.0176"
"116","1533","29.1595"
"116","1537","38.5627"
"116","1546","30.7996"
"116","1549","43.353"
